ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3,TEMPERATURA,PRECIPITACION,DIR_VIENTO,VEL_VIENTO,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2022.0,6.0,1.0,13,Miercoles,8.0,6.0,23.0,2.0,19.0,67.77,22.6,0.0,24.0,2.2,4.8,38.0,56.47,57.5,39.19
2022.0,6.0,1.0,14,Miercoles,8.0,6.0,24.0,10.0,18.0,65.73,22.6,0.0,24.0,2.2,4.8,36.0,54.78,60.0,38.89
2022.0,6.0,1.0,15,Miercoles,8.0,6.0,23.0,3.0,6.0,66.71,22.6,0.0,24.0,2.2,4.8,12.0,55.59,57.5,32.47
2022.0,6.0,1.0,16,Miercoles,8.0,6.0,25.0,5.0,8.0,61.55,22.6,0.0,24.0,2.2,4.8,16.0,51.29,62.5,33.65
2022.0,6.0,1.0,17,Miercoles,8.0,7.0,22.0,12.0,22.0,55.78,22.6,0.0,24.0,2.2,5.6,44.0,46.48,55.0,37.77
2022.0,6.0,1.0,18,Miercoles,8.0,6.0,30.0,3.0,8.0,48.52,22.6,0.0,24.0,2.2,4.8,16.0,40.43,75.0,34.06
2022.0,6.0,1.0,19,Miercoles,8.0,6.0,33.0,2.0,11.0,43.26,22.6,0.0,24.0,2.2,4.8,22.0,36.05,82.5,36.34
2022.0,6.0,1.0,20,Miercoles,8.0,5.0,35.0,8.0,24.0,38.77,22.6,0.0,24.0,2.2,4.0,48.0,32.31,87.5,42.95
2022.0,6.0,1.0,21,Miercoles,8.0,5.0,32.0,14.0,32.0,36.67,22.6,0.0,24.0,2.2,4.0,64.0,30.56,80.0,44.64
2022.0,6.0,1.0,22,Miercoles,8.0,5.0,31.0,12.0,26.0,35.08,22.6,0.0,24.0,2.2,4.0,52.0,29.23,77.5,40.68
2022.0,6.0,1.0,23,Miercoles,8.0,5.0,31.0,15.0,25.0,33.77,22.6,0.0,24.0,2.2,4.0,50.0,28.14,77.5,39.91
2022.0,6.0,2.0,0,Jueves,8.0,5.0,27.0,14.0,23.0,38.58,22.5,0.0,22.0,1.9,4.0,46.0,32.15,67.5,37.41
2022.0,6.0,2.0,1,Jueves,8.0,5.0,19.0,20.0,31.0,44.74,22.5,0.0,22.0,1.9,4.0,62.0,37.28,47.5,37.7
2022.0,6.0,2.0,2,Jueves,8.0,5.0,15.0,16.0,30.0,45.16,22.5,0.0,22.0,1.9,4.0,60.0,37.63,37.5,34.78
2022.0,6.0,2.0,3,Jueves,8.0,5.0,13.0,11.0,20.0,47.53,22.5,0.0,22.0,1.9,4.0,40.0,39.61,32.5,29.03
2022.0,6.0,2.0,4,Jueves,8.0,5.0,16.0,13.0,25.0,40.48,22.5,0.0,22.0,1.9,4.0,50.0,33.73,40.0,31.93
2022.0,6.0,2.0,5,Jueves,8.0,5.0,15.0,10.0,20.0,45.79,22.5,0.0,22.0,1.9,4.0,40.0,38.16,37.5,29.92
2022.0,6.0,2.0,6,Jueves,8.0,5.0,15.0,4.0,9.0,48.48,22.5,0.0,22.0,1.9,4.0,18.0,40.4,37.5,24.98
2022.0,6.0,2.0,7,Jueves,8.0,5.0,34.0,15.0,23.0,34.22,22.5,0.0,22.0,1.9,4.0,46.0,28.52,85.0,40.88
2022.0,6.0,2.0,8,Jueves,8.0,5.0,41.0,26.0,40.0,32.26,22.5,0.0,22.0,1.9,4.0,80.0,26.88,102.5,53.34
2022.0,6.0,2.0,9,Jueves,8.0,5.0,47.0,18.0,37.0,38.88,22.5,0.0,22.0,1.9,4.0,74.0,32.4,117.5,56.98
2022.0,6.0,2.0,10,Jueves,8.0,5.0,42.0,15.0,32.0,46.44,22.5,0.0,22.0,1.9,4.0,64.0,38.7,105.0,52.92
2022.0,6.0,2.0,11,Jueves,8.0,5.0,28.0,23.0,40.0,61.53,22.5,0.0,22.0,1.9,4.0,80.0,51.28,70.0,51.32
2022.0,6.0,2.0,12,Jueves,8.0,5.0,24.0,18.0,36.0,61.78,22.5,0.0,22.0,1.9,4.0,72.0,51.48,60.0,46.87
2022.0,6.0,2.0,13,Jueves,8.0,5.0,24.0,28.0,47.0,65.63,22.5,0.0,22.0,1.9,4.0,94.0,54.69,60.0,53.17
2022.0,6.0,2.0,14,Jueves,8.0,6.0,20.0,12.0,27.0,72.06,22.5,0.0,22.0,1.9,4.8,54.0,60.05,50.0,42.21
2022.0,6.0,2.0,15,Jueves,8.0,6.0,21.0,4.0,13.0,72.31,22.5,0.0,22.0,1.9,4.8,26.0,60.26,52.5,35.89
2022.0,6.0,2.0,16,Jueves,8.0,6.0,20.0,3.0,13.0,75.28,22.5,0.0,22.0,1.9,4.8,26.0,62.73,50.0,35.88
2022.0,6.0,2.0,17,Jueves,8.0,7.0,29.0,3.0,21.0,70.04,22.5,0.0,22.0,1.9,5.6,42.0,58.37,72.5,44.62
2022.0,6.0,2.0,18,Jueves,8.0,6.0,28.0,3.0,14.0,66.16,22.5,0.0,22.0,1.9,4.8,28.0,55.13,70.0,39.48
2022.0,6.0,2.0,19,Jueves,8.0,5.0,37.0,3.0,12.0,57.37,22.5,0.0,22.0,1.9,4.0,24.0,47.81,92.5,42.08
2022.0,6.0,2.0,20,Jueves,8.0,5.0,36.0,6.0,23.0,56.38,22.5,0.0,22.0,1.9,4.0,46.0,46.98,90.0,46.74
2022.0,6.0,2.0,21,Jueves,8.0,5.0,35.0,6.0,22.0,56.13,22.5,0.0,22.0,1.9,4.0,44.0,46.78,87.5,45.57
2022.0,6.0,2.0,22,Jueves,8.0,5.0,28.0,2.0,13.0,60.12,22.5,0.0,22.0,1.9,4.0,26.0,50.1,70.0,37.52
2022.0,6.0,2.0,23,Jueves,8.0,5.0,29.0,11.0,21.0,58.35,22.5,0.0,22.0,1.9,4.0,42.0,48.62,72.5,41.78
2022.0,6.0,3.0,0,Viernes,8.0,5.0,33.0,5.0,11.0,48.37,22.0,0.0,24.0,2.5,4.0,22.0,40.31,82.5,37.2
2022.0,6.0,3.0,1,Viernes,8.0,5.0,37.0,3.0,9.0,44.46,22.0,0.0,24.0,2.5,4.0,18.0,37.05,92.5,37.89
2022.0,6.0,3.0,2,Viernes,8.0,5.0,23.0,1.0,4.0,52.79,22.0,0.0,24.0,2.5,4.0,8.0,43.99,57.5,28.37
2022.0,6.0,3.0,3,Viernes,8.0,5.0,27.0,2.0,4.0,46.68,22.0,0.0,24.0,2.5,4.0,8.0,38.9,67.5,29.6
2022.0,6.0,3.0,4,Viernes,8.0,5.0,23.0,14.0,26.0,45.56,22.0,0.0,24.0,2.5,4.0,52.0,37.97,57.5,37.87
2022.0,6.0,3.0,5,Viernes,8.0,5.0,56.0,5.0,12.0,12.24,22.0,0.0,24.0,2.5,4.0,24.0,10.2,140.0,44.55
2022.0,6.0,3.0,6,Viernes,8.0,5.0,43.0,5.0,11.0,24.13,22.0,0.0,24.0,2.5,4.0,22.0,20.11,107.5,38.4
2022.0,6.0,3.0,7,Viernes,8.0,5.0,64.0,7.0,23.0,8.67,22.0,0.0,24.0,2.5,4.0,46.0,7.22,160.0,54.3
2022.0,6.0,3.0,8,Viernes,8.0,5.0,59.0,7.0,31.0,12.55,22.0,0.0,24.0,2.5,4.0,62.0,10.46,147.5,55.99
2022.0,6.0,3.0,9,Viernes,8.0,5.0,38.0,9.0,27.0,42.72,22.0,0.0,24.0,2.5,4.0,54.0,35.6,95.0,47.15
2022.0,6.0,3.0,10,Viernes,8.0,5.0,32.0,11.0,26.0,54.76,22.0,0.0,24.0,2.5,4.0,52.0,45.63,80.0,45.41
2022.0,6.0,3.0,11,Viernes,8.0,6.0,26.0,11.0,27.0,65.04,22.0,0.0,24.0,2.5,4.8,54.0,54.2,65.0,44.5
2022.0,6.0,3.0,12,Viernes,8.0,6.0,24.0,11.0,22.0,68.91,22.0,0.0,24.0,2.5,4.8,44.0,57.42,60.0,41.56
2022.0,6.0,3.0,13,Viernes,8.0,6.0,21.0,8.0,17.0,73.94,22.0,0.0,24.0,2.5,4.8,34.0,61.62,52.5,38.23
2022.0,6.0,3.0,14,Viernes,8.0,5.0,22.0,5.0,19.0,76.95,22.0,0.0,24.0,2.5,4.0,38.0,64.12,55.0,40.28
2022.0,6.0,3.0,15,Viernes,8.0,6.0,23.0,7.0,18.0,79.8,22.0,0.0,24.0,2.5,4.8,36.0,66.5,57.5,41.2
2022.0,6.0,3.0,16,Viernes,8.0,6.0,22.0,11.0,27.0,80.76,22.0,0.0,24.0,2.5,4.8,54.0,67.3,55.0,45.28
2022.0,6.0,3.0,17,Viernes,8.0,6.0,21.0,10.0,26.0,81.51,22.0,0.0,24.0,2.5,4.8,52.0,67.92,52.5,44.3
2022.0,6.0,3.0,18,Viernes,8.0,6.0,27.0,22.0,45.0,76.42,22.0,0.0,24.0,2.5,4.8,90.0,63.68,67.5,56.5
2022.0,6.0,3.0,19,Viernes,8.0,6.0,31.0,21.0,40.0,70.84,22.0,0.0,24.0,2.5,4.8,80.0,59.03,77.5,55.33
2022.0,6.0,3.0,20,Viernes,8.0,5.0,36.0,9.0,24.0,62.05,22.0,0.0,24.0,2.5,4.0,48.0,51.71,90.0,48.43
2022.0,6.0,3.0,21,Viernes,8.0,5.0,36.0,14.0,30.0,57.18,22.0,0.0,24.0,2.5,4.0,60.0,47.65,90.0,50.41
2022.0,6.0,3.0,22,Viernes,8.0,5.0,38.0,15.0,27.0,48.89,22.0,0.0,24.0,2.5,4.0,54.0,40.74,95.0,48.44
2022.0,6.0,3.0,23,Viernes,8.0,5.0,35.0,10.0,18.0,45.31,22.0,0.0,24.0,2.5,4.0,36.0,37.76,87.5,41.32
2022.0,6.0,4.0,0,Sabado,8.0,5.0,37.0,3.0,7.0,42.28,21.0,0.0,26.0,2.2,4.0,14.0,35.23,92.5,36.43
2022.0,6.0,4.0,1,Sabado,8.0,5.0,43.0,6.0,13.0,33.33,21.0,0.0,26.0,2.2,4.0,26.0,27.78,107.5,41.32
2022.0,6.0,4.0,2,Sabado,8.0,5.0,34.0,14.0,24.0,34.44,21.0,0.0,26.0,2.2,4.0,48.0,28.7,85.0,41.42
2022.0,6.0,4.0,3,Sabado,8.0,5.0,38.0,13.0,22.0,26.48,21.0,0.0,26.0,2.2,4.0,44.0,22.07,95.0,41.27
2022.0,6.0,4.0,4,Sabado,8.0,5.0,32.0,6.0,13.0,33.09,21.0,0.0,26.0,2.2,4.0,26.0,27.58,80.0,34.39
2022.0,6.0,4.0,5,Sabado,8.0,5.0,37.0,8.0,27.0,23.68,21.0,0.0,26.0,2.2,4.0,54.0,19.73,92.5,42.56
2022.0,6.0,4.0,6,Sabado,8.0,5.0,48.0,4.0,15.0,13.11,21.0,0.0,26.0,2.2,4.0,30.0,10.92,120.0,41.23
2022.0,6.0,4.0,7,Sabado,8.0,5.0,24.0,6.0,18.0,40.08,21.0,0.0,26.0,2.2,4.0,36.0,33.4,60.0,33.35
2022.0,6.0,4.0,8,Sabado,8.0,5.0,23.0,5.0,17.0,46.02,21.0,0.0,26.0,2.2,4.0,34.0,38.35,57.5,33.46
2022.0,6.0,4.0,9,Sabado,8.0,5.0,35.0,10.0,25.0,42.5,21.0,0.0,26.0,2.2,4.0,50.0,35.42,87.5,44.23
2022.0,6.0,4.0,10,Sabado,8.0,5.0,23.0,18.0,33.0,61.72,21.0,0.0,26.0,2.2,4.0,66.0,51.43,57.5,44.73
2022.0,6.0,4.0,11,Sabado,8.0,5.0,17.0,11.0,26.0,74.87,21.0,0.0,26.0,2.2,4.0,52.0,62.39,42.5,40.22
2022.0,6.0,4.0,12,Sabado,8.0,5.0,16.0,23.0,44.0,81.66,21.0,0.0,26.0,2.2,4.0,88.0,68.05,40.0,50.01
2022.0,6.0,4.0,13,Sabado,8.0,5.0,19.0,7.0,23.0,78.79,21.0,0.0,26.0,2.2,4.0,46.0,65.66,47.5,40.79
2022.0,6.0,4.0,14,Sabado,8.0,5.0,18.0,1.0,4.0,80.83,21.0,0.0,26.0,2.2,4.0,8.0,67.36,45.0,31.09
2022.0,6.0,4.0,15,Sabado,8.0,6.0,15.0,5.0,12.0,82.68,21.0,0.0,26.0,2.2,4.8,24.0,68.9,37.5,33.8
2022.0,6.0,4.0,16,Sabado,8.0,6.0,15.0,9.0,18.0,83.13,21.0,0.0,26.0,2.2,4.8,36.0,69.27,37.5,36.89
2022.0,6.0,4.0,17,Sabado,8.0,6.0,20.0,6.0,11.0,80.39,21.0,0.0,26.0,2.2,4.8,22.0,66.99,50.0,35.95
2022.0,6.0,4.0,18,Sabado,8.0,6.0,24.0,9.0,14.0,75.53,21.0,0.0,26.0,2.2,4.8,28.0,62.94,60.0,38.94
2022.0,6.0,4.0,19,Sabado,8.0,6.0,26.0,9.0,28.0,69.98,21.0,0.0,26.0,2.2,4.8,56.0,58.32,65.0,46.03
2022.0,6.0,4.0,20,Sabado,8.0,5.0,29.0,4.0,15.0,64.71,21.0,0.0,26.0,2.2,4.0,30.0,53.92,72.5,40.11
2022.0,6.0,4.0,21,Sabado,8.0,5.0,25.0,13.0,28.0,64.59,21.0,0.0,26.0,2.2,4.0,56.0,53.82,62.5,44.08
2022.0,6.0,4.0,22,Sabado,8.0,5.0,28.0,11.0,21.0,60.64,21.0,0.0,26.0,2.2,4.0,42.0,50.53,70.0,41.63
2022.0,6.0,4.0,23,Sabado,8.0,5.0,25.0,2.0,6.0,59.26,21.0,0.0,26.0,2.2,4.0,12.0,49.38,62.5,31.97
2022.0,6.0,5.0,0,Domingo,8.0,5.0,24.0,9.0,14.0,60.21,21.6,0.0,18.0,1.7,4.0,28.0,50.18,60.0,35.54
2022.0,6.0,5.0,1,Domingo,8.0,5.0,27.0,2.0,6.0,53.2,21.6,0.0,18.0,1.7,4.0,12.0,44.33,67.5,31.96
2022.0,6.0,5.0,2,Domingo,8.0,5.0,29.0,1.0,4.0,49.67,21.6,0.0,18.0,1.7,4.0,8.0,41.39,72.5,31.47
2022.0,6.0,5.0,3,Domingo,8.0,5.0,23.0,1.0,3.0,52.59,21.6,0.0,18.0,1.7,4.0,6.0,43.82,57.5,27.83
2022.0,6.0,5.0,4,Domingo,8.0,5.0,19.0,2.0,6.0,54.39,21.6,0.0,18.0,1.7,4.0,12.0,45.32,47.5,27.2
2022.0,6.0,5.0,5,Domingo,8.0,5.0,17.0,5.0,9.0,55.66,21.6,0.0,18.0,1.7,4.0,18.0,46.38,42.5,27.72
2022.0,6.0,5.0,6,Domingo,8.0,5.0,18.0,4.0,8.0,51.24,21.6,0.0,18.0,1.7,4.0,16.0,42.7,45.0,26.92
2022.0,6.0,5.0,7,Domingo,8.0,5.0,17.0,7.0,12.0,50.65,21.6,0.0,18.0,1.7,4.0,24.0,42.21,42.5,28.18
2022.0,6.0,5.0,8,Domingo,8.0,5.0,15.0,9.0,16.0,53.75,21.6,0.0,18.0,1.7,4.0,32.0,44.79,37.5,29.57
2022.0,6.0,5.0,9,Domingo,8.0,5.0,12.0,4.0,14.0,62.63,21.6,0.0,18.0,1.7,4.0,28.0,52.19,30.0,28.55
2022.0,6.0,5.0,10,Domingo,8.0,4.0,11.0,8.0,19.0,72.85,21.6,0.0,18.0,1.7,3.2,38.0,60.71,27.5,32.35
2022.0,6.0,5.0,11,Domingo,8.0,5.0,12.0,9.0,20.0,81.25,21.6,0.0,18.0,1.7,4.0,40.0,67.71,30.0,35.43
2022.0,6.0,5.0,12,Domingo,8.0,5.0,11.0,4.0,18.0,87.69,21.6,0.0,18.0,1.7,4.0,36.0,73.08,27.5,35.14
2022.0,6.0,5.0,13,Domingo,8.0,6.0,10.0,11.0,27.0,89.77,21.6,0.0,18.0,1.7,4.8,54.0,74.81,25.0,39.65
2022.0,6.0,5.0,14,Domingo,8.0,6.0,13.0,3.0,7.0,91.92,21.6,0.0,18.0,1.7,4.8,14.0,76.6,32.5,31.98
2022.0,6.0,5.0,15,Domingo,8.0,6.0,9.0,22.0,36.0,98.58,21.6,0.0,18.0,1.7,4.8,72.0,82.15,22.5,45.36
2022.0,6.0,5.0,16,Domingo,8.0,7.0,11.0,6.0,15.0,97.01,21.6,0.0,18.0,1.7,5.6,30.0,80.84,27.5,35.98
2022.0,6.0,5.0,17,Domingo,8.0,7.0,15.0,2.0,8.0,91.92,21.6,0.0,18.0,1.7,5.6,16.0,76.6,37.5,33.92
2022.0,6.0,5.0,18,Domingo,8.0,7.0,18.0,6.0,15.0,91.64,21.6,0.0,18.0,1.7,5.6,30.0,76.37,45.0,39.24
2022.0,6.0,5.0,19,Domingo,8.0,7.0,20.0,10.0,21.0,90.56,21.6,0.0,18.0,1.7,5.6,42.0,75.47,50.0,43.27
2022.0,6.0,5.0,20,Domingo,8.0,6.0,26.0,10.0,35.0,79.0,21.6,0.0,18.0,1.7,4.8,70.0,65.83,65.0,51.41
2022.0,6.0,5.0,21,Domingo,8.0,5.0,27.0,15.0,42.0,71.68,21.6,0.0,18.0,1.7,4.0,84.0,59.73,67.5,53.81
2022.0,6.0,5.0,22,Domingo,8.0,5.0,38.0,13.0,29.0,52.91,21.6,0.0,18.0,1.7,4.0,58.0,44.09,95.0,50.27
2022.0,6.0,5.0,23,Domingo,8.0,5.0,30.0,7.0,19.0,54.02,21.6,0.0,18.0,1.7,4.0,38.0,45.02,75.0,40.51
2022.0,6.0,6.0,0,Lunes,8.0,5.0,27.0,7.0,13.0,52.09,22.9,0.0,25.0,1.7,4.0,26.0,43.41,67.5,35.23
2022.0,6.0,6.0,1,Lunes,8.0,5.0,18.0,5.0,13.0,59.67,22.9,0.0,25.0,1.7,4.0,26.0,49.72,45.0,31.18
2022.0,6.0,6.0,2,Lunes,8.0,5.0,16.0,10.0,24.0,62.42,22.9,0.0,25.0,1.7,4.0,48.0,52.02,40.0,36.01
2022.0,6.0,6.0,3,Lunes,8.0,5.0,14.0,6.0,11.0,66.65,22.9,0.0,25.0,1.7,4.0,22.0,55.54,35.0,29.14
2022.0,6.0,6.0,4,Lunes,8.0,5.0,27.0,3.0,8.0,42.75,22.9,0.0,25.0,1.7,4.0,16.0,35.62,67.5,30.78
2022.0,6.0,6.0,5,Lunes,8.0,5.0,42.0,8.0,24.0,19.79,22.9,0.0,25.0,1.7,4.0,48.0,16.49,105.0,43.37
2022.0,6.0,6.0,6,Lunes,8.0,5.0,40.0,18.0,32.0,22.03,22.9,0.0,25.0,1.7,4.0,64.0,18.36,100.0,46.59
2022.0,6.0,6.0,7,Lunes,8.0,5.0,59.0,18.0,33.0,9.38,22.9,0.0,25.0,1.7,4.0,66.0,7.82,147.5,56.33
2022.0,6.0,6.0,8,Lunes,8.0,6.0,70.0,17.0,42.0,8.34,22.9,0.0,25.0,1.7,4.8,84.0,6.95,175.0,67.69
2022.0,6.0,6.0,9,Lunes,8.0,6.0,77.0,14.0,38.0,14.91,22.9,0.0,25.0,1.7,4.8,76.0,12.42,192.5,71.43
2022.0,6.0,6.0,10,Lunes,8.0,6.0,84.0,33.0,56.0,26.83,22.9,0.0,25.0,1.7,4.8,112.0,22.36,210.0,87.29
2022.0,6.0,6.0,11,Lunes,8.0,6.0,60.0,32.0,60.0,49.03,22.9,0.0,25.0,1.7,4.8,120.0,40.86,150.0,78.91
2022.0,6.0,6.0,12,Lunes,8.0,6.0,30.0,5.0,22.0,80.25,22.9,0.0,25.0,1.7,4.8,44.0,66.88,75.0,47.67
2022.0,6.0,6.0,13,Lunes,8.0,6.0,28.0,6.0,13.0,82.74,22.9,0.0,25.0,1.7,4.8,26.0,68.95,70.0,42.44
2022.0,6.0,6.0,14,Lunes,8.0,6.0,29.0,9.0,19.0,83.86,22.9,0.0,25.0,1.7,4.8,38.0,69.88,72.5,46.3
2022.0,6.0,6.0,15,Lunes,8.0,6.0,26.0,7.0,19.0,86.3,22.9,0.0,25.0,1.7,4.8,38.0,71.92,65.0,44.93
2022.0,6.0,6.0,16,Lunes,8.0,6.0,25.0,1.0,1.0,88.94,22.9,0.0,25.0,1.7,4.8,2.0,74.12,62.5,35.86
2022.0,6.0,6.0,17,Lunes,8.0,6.0,30.0,1.0,1.0,78.28,22.9,0.0,25.0,1.7,4.8,2.0,65.23,75.0,36.76
2022.0,6.0,6.0,18,Lunes,8.0,7.0,35.0,8.0,18.0,69.75,22.9,0.0,25.0,1.7,5.6,36.0,58.13,87.5,46.81
2022.0,6.0,6.0,19,Lunes,8.0,7.0,33.0,10.0,23.0,72.67,22.9,0.0,25.0,1.7,5.6,46.0,60.56,82.5,48.66
2022.0,6.0,6.0,20,Lunes,8.0,6.0,32.0,5.0,21.0,67.53,22.9,0.0,25.0,1.7,4.8,42.0,56.28,80.0,45.77
2022.0,6.0,6.0,21,Lunes,8.0,5.0,31.0,15.0,44.0,62.44,22.9,0.0,25.0,1.7,4.0,88.0,52.03,77.5,55.38
2022.0,6.0,6.0,22,Lunes,8.0,5.0,21.0,10.0,27.0,66.88,22.9,0.0,25.0,1.7,4.0,54.0,55.73,52.5,41.56
2022.0,6.0,6.0,23,Lunes,8.0,5.0,22.0,5.0,13.0,57.21,22.9,0.0,25.0,1.7,4.0,26.0,47.68,55.0,33.17
2022.0,6.0,7.0,0,Martes,8.0,5.0,27.0,7.0,13.0,44.95,24.8,0.0,99.0,2.5,4.0,26.0,37.46,67.5,33.74
2022.0,6.0,7.0,1,Martes,8.0,5.0,30.0,5.0,9.0,34.34,24.8,0.0,99.0,2.5,4.0,18.0,28.62,75.0,31.4
2022.0,6.0,7.0,2,Martes,8.0,5.0,31.0,2.0,3.0,33.98,24.8,0.0,99.0,2.5,4.0,6.0,28.32,77.5,28.96
2022.0,6.0,7.0,3,Martes,8.0,5.0,32.0,9.0,13.0,28.37,24.8,0.0,99.0,2.5,4.0,26.0,23.64,80.0,33.41
2022.0,6.0,7.0,4,Martes,8.0,5.0,31.0,10.0,16.0,23.56,24.8,0.0,99.0,2.5,4.0,32.0,19.63,77.5,33.28
2022.0,6.0,7.0,5,Martes,8.0,5.0,26.0,7.0,13.0,30.63,24.8,0.0,99.0,2.5,4.0,26.0,25.52,65.0,30.13
2022.0,6.0,7.0,6,Martes,8.0,5.0,29.0,8.0,15.0,30.16,24.8,0.0,99.0,2.5,4.0,30.0,25.13,72.5,32.91
2022.0,6.0,7.0,7,Martes,8.0,5.0,55.0,13.0,23.0,13.23,24.8,0.0,99.0,2.5,4.0,46.0,11.02,137.5,49.63
2022.0,6.0,7.0,8,Martes,8.0,5.0,47.0,4.0,13.0,24.84,24.8,0.0,99.0,2.5,4.0,26.0,20.7,117.5,42.05
2022.0,6.0,7.0,9,Martes,8.0,5.0,42.0,7.0,17.0,34.01,24.8,0.0,99.0,2.5,4.0,34.0,28.34,105.0,42.84
2022.0,6.0,7.0,10,Martes,8.0,5.0,28.0,12.0,24.0,50.9,24.8,0.0,99.0,2.5,4.0,48.0,42.42,70.0,41.1
2022.0,6.0,7.0,11,Martes,8.0,6.0,30.0,8.0,17.0,60.93,24.8,0.0,99.0,2.5,4.8,34.0,50.78,75.0,41.14
2022.0,6.0,7.0,12,Martes,8.0,6.0,35.0,12.0,25.0,70.64,24.8,0.0,99.0,2.5,4.8,50.0,58.87,87.5,50.29
2022.0,6.0,7.0,13,Martes,8.0,7.0,29.0,19.0,35.0,86.82,24.8,0.0,99.0,2.5,5.6,70.0,72.35,72.5,55.11
2022.0,6.0,7.0,14,Martes,8.0,7.0,26.0,17.0,29.0,79.95,24.8,0.0,99.0,2.5,5.6,58.0,66.62,65.0,48.8
2022.0,6.0,7.0,15,Martes,8.0,6.0,22.0,12.0,20.0,80.69,24.8,0.0,99.0,2.5,4.8,40.0,67.24,55.0,41.76
2022.0,6.0,7.0,16,Martes,8.0,6.0,26.0,1.0,3.0,73.2,24.8,0.0,99.0,2.5,4.8,6.0,61.0,65.0,34.2
2022.0,6.0,7.0,17,Martes,8.0,7.0,26.0,14.0,32.0,69.43,24.8,0.0,99.0,2.5,5.6,64.0,57.86,65.0,48.11
2022.0,6.0,7.0,18,Martes,8.0,7.0,32.0,14.0,29.0,64.35,24.8,0.0,99.0,2.5,5.6,58.0,53.62,80.0,49.3
2022.0,6.0,7.0,19,Martes,8.0,7.0,30.0,19.0,38.0,63.7,24.8,0.0,99.0,2.5,5.6,76.0,53.08,75.0,52.42
2022.0,6.0,7.0,20,Martes,8.0,6.0,36.0,16.0,37.0,56.8,24.8,0.0,99.0,2.5,4.8,74.0,47.33,90.0,54.03
2022.0,6.0,7.0,21,Martes,8.0,5.0,32.0,15.0,36.0,58.48,24.8,0.0,99.0,2.5,4.0,72.0,48.73,80.0,51.18
2022.0,6.0,7.0,22,Martes,8.0,5.0,34.0,17.0,35.0,56.12,24.8,0.0,99.0,2.5,4.0,70.0,46.77,85.0,51.44
2022.0,6.0,7.0,23,Martes,8.0,5.0,35.0,13.0,27.0,54.33,24.8,0.0,99.0,2.5,4.0,54.0,45.28,87.5,47.7
2022.0,6.0,8.0,0,Miercoles,8.0,5.0,33.0,9.0,18.0,61.86,22.9,0.0,28.0,3.3,4.0,36.0,51.55,82.5,43.51
2022.0,6.0,8.0,1,Miercoles,8.0,5.0,21.0,4.0,10.0,70.23,22.9,0.0,28.0,3.3,4.0,20.0,58.53,52.5,33.76
2022.0,6.0,8.0,2,Miercoles,8.0,5.0,20.0,1.0,1.0,69.21,22.9,0.0,28.0,3.3,4.0,2.0,57.68,50.0,28.42
2022.0,6.0,8.0,3,Miercoles,8.0,5.0,11.0,1.0,2.0,68.48,22.9,0.0,28.0,3.3,4.0,4.0,57.07,27.5,23.14
2022.0,6.0,8.0,4,Miercoles,8.0,5.0,12.0,12.0,23.0,57.85,22.9,0.0,28.0,3.3,4.0,46.0,48.21,30.0,32.05
2022.0,6.0,8.0,5,Miercoles,8.0,5.0,12.0,15.0,23.0,53.75,22.9,0.0,28.0,3.3,4.0,46.0,44.79,30.0,31.2
2022.0,6.0,8.0,6,Miercoles,8.0,5.0,20.0,19.0,26.0,41.28,22.9,0.0,28.0,3.3,4.0,52.0,34.4,50.0,35.1
2022.0,6.0,8.0,7,Miercoles,8.0,5.0,39.0,27.0,38.0,23.31,22.9,0.0,28.0,3.3,4.0,76.0,19.42,97.5,49.23
2022.0,6.0,8.0,8,Miercoles,8.0,5.0,45.0,24.0,45.0,19.33,22.9,0.0,28.0,3.3,4.0,90.0,16.11,112.5,55.65
2022.0,6.0,8.0,9,Miercoles,8.0,5.0,34.0,10.0,34.0,22.64,22.9,0.0,28.0,3.3,4.0,68.0,18.87,85.0,43.97
2022.0,6.0,8.0,10,Miercoles,8.0,5.0,25.0,18.0,35.0,25.62,22.9,0.0,28.0,3.3,4.0,70.0,21.35,62.5,39.46
2022.0,6.0,8.0,11,Miercoles,8.0,5.0,27.0,15.0,30.0,29.17,22.9,0.0,28.0,3.3,4.0,60.0,24.31,67.5,38.95
2022.0,6.0,8.0,12,Miercoles,8.0,6.0,25.0,29.0,49.0,28.93,22.9,0.0,28.0,3.3,4.8,98.0,24.11,62.5,47.35
2022.0,6.0,8.0,13,Miercoles,8.0,6.0,18.0,35.0,57.0,38.91,22.9,0.0,28.0,3.3,4.8,114.0,32.42,45.0,49.06
2022.0,6.0,8.0,14,Miercoles,8.0,6.0,18.0,22.0,38.0,38.88,22.9,0.0,28.0,3.3,4.8,76.0,32.4,45.0,39.55
2022.0,6.0,8.0,15,Miercoles,8.0,6.0,19.0,17.0,35.0,41.91,22.9,0.0,28.0,3.3,4.8,70.0,34.92,47.5,39.3
2022.0,6.0,8.0,16,Miercoles,8.0,6.0,21.0,17.0,31.0,41.82,22.9,0.0,28.0,3.3,4.8,62.0,34.85,52.5,38.54
2022.0,6.0,8.0,17,Miercoles,8.0,7.0,14.0,8.0,20.0,44.9,22.9,0.0,28.0,3.3,5.6,40.0,37.42,35.0,29.51
